"/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_[0.0, -2.5132741228718345, -1.832595714594046, 95.28523725950029, 92.45055784663214, 38.754224418358284].png",,,"[0.0, -2.5132741228718345, -1.832595714594046, 95.28523725950029, 92.45055784663214, 38.754224418358284]",20:20:38
"/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_[0.0, -2.5132741228718345, -1.832595714594046, 95.28523725950029, 92.45055784663214, 38.754224418358284].png",,,"[0.0, -2.5132741228718345, -1.832595714594046, 95.28523725950029, 92.45055784663214, 38.754224418358284]",20:20:38
"/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_[0.0, -2.5132741228718345, -1.832595714594046, 95.28523725950029, 92.45055784663214, 38.754224418358284].png",,,"[0.0, -2.5132741228718345, -1.832595714594046, 95.28523725950029, 92.45055784663214, 38.754224418358284]",20:20:38
"/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_[0.0, -2.5132741228718345, -1.832595714594046, 95.28523725950029, 92.45055784663214, 38.754224418358284].png",,,"[0.0, -2.5132741228718345, -1.832595714594046, 95.28523725950029, 92.45055784663214, 38.754224418358284]",20:20:38
"/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_[0.0, -2.5132741228718345, -1.832595714594046, 95.28523725950029, 92.45055784663214, 38.754224418358284].png",,,"[0.0, -2.5132741228718345, -1.832595714594046, 95.28523725950029, 92.45055784663214, 38.754224418358284]",20:20:38
"/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_[0.0, -2.5132741228718345, -1.832595714594046, 95.28523725950029, 92.45055784663214, 38.754224418358284].png",,,"[0.0, -2.5132741228718345, -1.832595714594046, 95.28523725950029, 92.45055784663214, 38.754224418358284]",20:20:38
"/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_[0.0, -2.5132741228718345, -1.832595714594046, 95.28523725950029, 92.45055784663214, 38.754224418358284].png",,,"[0.0, -2.5132741228718345, -1.832595714594046, 95.28523725950029, 92.45055784663214, 38.754224418358284]",20:20:38
"/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_[0.0, -2.5132741228718345, -1.832595714594046, 95.28523725950029, 92.45055784663214, 38.754224418358284].png",,,"[0.0, -2.5132741228718345, -1.832595714594046, 95.28523725950029, 92.45055784663214, 38.754224418358284]",20:20:38
"/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_[0.0, -2.5132741228718345, -1.832595714594046, 95.28523725950029, 92.45055784663214, 38.754224418358284].png",,,"[0.0, -2.5132741228718345, -1.832595714594046, 95.28523725950029, 92.45055784663214, 38.754224418358284]",20:20:38
"/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_[0.0, -2.5132741228718345, -1.5707963267948966, 103.95897264924278, 90.43893349574145, 151.86011725103776].png",,,"[0.0, -2.5132741228718345, -1.5707963267948966, 103.95897264924278, 90.43893349574145, 151.86011725103776]",20:20:38
"/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_[0.0, -2.5132741228718345, -1.5707963267948966, 103.95897264924278, 90.43893349574145, 151.86011725103776].png",,,"[0.0, -2.5132741228718345, -1.5707963267948966, 103.95897264924278, 90.43893349574145, 151.86011725103776]",20:20:38
"/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_[0.0, -2.5132741228718345, -1.5707963267948966, 103.95897264924278, 90.43893349574145, 151.86011725103776].png",,,"[0.0, -2.5132741228718345, -1.5707963267948966, 103.95897264924278, 90.43893349574145, 151.86011725103776]",20:20:38
"/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_[0.0, -2.5132741228718345, -1.5707963267948966, 103.95897264924278, 90.43893349574145, 151.86011725103776].png",,,"[0.0, -2.5132741228718345, -1.5707963267948966, 103.95897264924278, 90.43893349574145, 151.86011725103776]",20:20:38
"/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_[0.0, -2.5132741228718345, -1.5707963267948966, 103.95897264924278, 90.43893349574145, 151.86011725103776].png",,,"[0.0, -2.5132741228718345, -1.5707963267948966, 103.95897264924278, 90.43893349574145, 151.86011725103776]",20:20:38
"/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_[0.0, -2.5132741228718345, -1.5707963267948966, 103.95897264924278, 90.43893349574145, 151.86011725103776].png",,,"[0.0, -2.5132741228718345, -1.5707963267948966, 103.95897264924278, 90.43893349574145, 151.86011725103776]",20:20:38
"/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_[0.0, -2.5132741228718345, -1.5707963267948966, 103.95897264924278, 90.43893349574145, 151.86011725103776].png",,,"[0.0, -2.5132741228718345, -1.5707963267948966, 103.95897264924278, 90.43893349574145, 151.86011725103776]",20:20:38
"/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_[0.0, -2.5132741228718345, -1.5707963267948966, 103.95897264924278, 90.43893349574145, 151.86011725103776].png",,,"[0.0, -2.5132741228718345, -1.5707963267948966, 103.95897264924278, 90.43893349574145, 151.86011725103776]",20:20:38
"/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_[0.0, -2.5132741228718345, -1.5707963267948966, 103.95897264924278, 90.43893349574145, 151.86011725103776].png",,,"[0.0, -2.5132741228718345, -1.5707963267948966, 103.95897264924278, 90.43893349574145, 151.86011725103776]",20:20:38
"/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_[0.0, -2.5132741228718345, -1.5707963267948966, 103.95897264924278, 90.43893349574145, 151.86011725103776].png",,,"[0.0, -2.5132741228718345, -1.5707963267948966, 103.95897264924278, 90.43893349574145, 151.86011725103776]",20:20:38
"/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_[0.0, -2.5132741228718345, -1.5707963267948966, 103.95897264924278, 90.43893349574145, 151.86011725103776].png",,,"[0.0, -2.5132741228718345, -1.5707963267948966, 103.95897264924278, 90.43893349574145, 151.86011725103776]",20:20:38
"/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_[0.0, -2.5132741228718345, -1.5707963267948966, 103.95897264924278, 90.43893349574145, 151.86011725103776].png",,,"[0.0, -2.5132741228718345, -1.5707963267948966, 103.95897264924278, 90.43893349574145, 151.86011725103776]",20:20:38
"/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_[0.0, -2.5132741228718345, -1.5707963267948966, 103.95897264924278, 90.43893349574145, 151.86011725103776].png",,,"[0.0, -2.5132741228718345, -1.5707963267948966, 103.95897264924278, 90.43893349574145, 151.86011725103776]",20:20:38
"/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_[0.0, -2.5132741228718345, -1.5707963267948966, 103.95897264924278, 90.43893349574145, 151.86011725103776].png",,,"[0.0, -2.5132741228718345, -1.5707963267948966, 103.95897264924278, 90.43893349574145, 151.86011725103776]",20:20:38
"/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_[0.0, -2.5132741228718345, -1.5707963267948966, 103.95897264924278, 90.43893349574145, 151.86011725103776].png",,,"[0.0, -2.5132741228718345, -1.5707963267948966, 103.95897264924278, 90.43893349574145, 151.86011725103776]",20:20:38
"/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_[0.0, -2.5132741228718345, -1.5707963267948966, 103.95897264924278, 90.43893349574145, 151.86011725103776].png",,,"[0.0, -2.5132741228718345, -1.5707963267948966, 103.95897264924278, 90.43893349574145, 151.86011725103776]",20:20:38
"/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_[0.0, -2.5132741228718345, -1.5707963267948966, 103.95897264924278, 90.43893349574145, 151.86011725103776].png",,,"[0.0, -2.5132741228718345, -1.5707963267948966, 103.95897264924278, 90.43893349574145, 151.86011725103776]",20:20:38
"/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_[0.0, -2.5132741228718345, -1.5707963267948966, 103.95897264924278, 90.43893349574145, 151.86011725103776].png",,,"[0.0, -2.5132741228718345, -1.5707963267948966, 103.95897264924278, 90.43893349574145, 151.86011725103776]",20:20:38
"/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_[0.0, -2.5132741228718345, -1.5707963267948966, 103.95897264924278, 90.43893349574145, 151.86011725103776].png",,,"[0.0, -2.5132741228718345, -1.5707963267948966, 103.95897264924278, 90.43893349574145, 151.86011725103776]",20:20:38
"/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_[0.0, -2.5132741228718345, -1.5707963267948966, 103.95897264924278, 90.43893349574145, 151.86011725103776].png",,,"[0.0, -2.5132741228718345, -1.5707963267948966, 103.95897264924278, 90.43893349574145, 151.86011725103776]",20:20:38
"/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_[0.0, -2.5132741228718345, -1.5707963267948966, 103.95897264924278, 90.43893349574145, 151.86011725103776].png",,,"[0.0, -2.5132741228718345, -1.5707963267948966, 103.95897264924278, 90.43893349574145, 151.86011725103776]",20:20:38
"/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_[0.0, -2.5132741228718345, -1.5707963267948966, 103.95897264924278, 90.43893349574145, 151.86011725103776].png",,,"[0.0, -2.5132741228718345, -1.5707963267948966, 103.95897264924278, 90.43893349574145, 151.86011725103776]",20:20:38
"/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_[0.0, -2.5132741228718345, -1.5707963267948966, 103.95897264924278, 90.43893349574145, 151.86011725103776].png",,,"[0.0, -2.5132741228718345, -1.5707963267948966, 103.95897264924278, 90.43893349574145, 151.86011725103776]",20:20:38
"/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_[0.0, -2.5132741228718345, -1.5707963267948966, 103.95897264924278, 90.43893349574145, 151.86011725103776].png",,,"[0.0, -2.5132741228718345, -1.5707963267948966, 103.95897264924278, 90.43893349574145, 151.86011725103776]",20:20:38
"/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_[0.0, -2.5132741228718345, -1.5707963267948966, 103.95897264924278, 90.43893349574145, 151.86011725103776].png",,,"[0.0, -2.5132741228718345, -1.5707963267948966, 103.95897264924278, 90.43893349574145, 151.86011725103776]",20:20:38
"/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_[0.0, -2.5132741228718345, -1.5707963267948966, 103.95897264924278, 90.43893349574145, 151.86011725103776].png",,,"[0.0, -2.5132741228718345, -1.5707963267948966, 103.95897264924278, 90.43893349574145, 151.86011725103776]",20:20:38
"/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_[0.0, -2.5132741228718345, -1.5707963267948966, 103.95897264924278, 90.43893349574145, 151.86011725103776].png",,,"[0.0, -2.5132741228718345, -1.5707963267948966, 103.95897264924278, 90.43893349574145, 151.86011725103776]",20:20:38
"/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_[0.0, -2.5132741228718345, -1.5707963267948966, 103.95897264924278, 90.43893349574145, 151.86011725103776].png",,,"[0.0, -2.5132741228718345, -1.5707963267948966, 103.95897264924278, 90.43893349574145, 151.86011725103776]",20:20:38
"/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_[0.0, -2.5132741228718345, -1.5707963267948966, 103.95897264924278, 90.43893349574145, 151.86011725103776].png",,,"[0.0, -2.5132741228718345, -1.5707963267948966, 103.95897264924278, 90.43893349574145, 151.86011725103776]",20:20:38
"/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_[0.0, -2.5132741228718345, -1.5707963267948966, 103.95897264924278, 90.43893349574145, 151.86011725103776].png",,,"[0.0, -2.5132741228718345, -1.5707963267948966, 103.95897264924278, 90.43893349574145, 151.86011725103776]",20:20:38
"/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_[0.0, -2.5132741228718345, -1.5707963267948966, 103.95897264924278, 90.43893349574145, 151.86011725103776].png",,,"[0.0, -2.5132741228718345, -1.5707963267948966, 103.95897264924278, 90.43893349574145, 151.86011725103776]",20:20:38
"/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_[0.0, -2.5132741228718345, -1.5707963267948966, 103.95897264924278, 90.43893349574145, 151.86011725103776].png",,,"[0.0, -2.5132741228718345, -1.5707963267948966, 103.95897264924278, 90.43893349574145, 151.86011725103776]",20:20:38
"/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_[0.0, -2.5132741228718345, -1.5707963267948966, 103.95897264924278, 90.43893349574145, 151.86011725103776].png",,,"[0.0, -2.5132741228718345, -1.5707963267948966, 103.95897264924278, 90.43893349574145, 151.86011725103776]",20:20:39
"/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_[0.0, -2.5132741228718345, -1.5707963267948966, 103.95897264924278, 90.43893349574145, 151.86011725103776].png",,,"[0.0, -2.5132741228718345, -1.5707963267948966, 103.95897264924278, 90.43893349574145, 151.86011725103776]",20:20:39
"/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_[0.0, -2.5132741228718345, -1.5707963267948966, 103.95897264924278, 90.43893349574145, 151.86011725103776].png",,,"[0.0, -2.5132741228718345, -1.5707963267948966, 103.95897264924278, 90.43893349574145, 151.86011725103776]",20:20:39
"/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_[0.0, -2.5132741228718345, -1.5707963267948966, 103.95897264924278, 90.43893349574145, 151.86011725103776].png",,,"[0.0, -2.5132741228718345, -1.5707963267948966, 103.95897264924278, 90.43893349574145, 151.86011725103776]",20:20:39
"/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_[0.0, -2.5132741228718345, -1.5707963267948966, 103.95897264924278, 90.43893349574145, 151.86011725103776].png",,,"[0.0, -2.5132741228718345, -1.5707963267948966, 103.95897264924278, 90.43893349574145, 151.86011725103776]",20:20:39
"/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_[0.0, -2.5132741228718345, -1.5707963267948966, 103.95897264924278, 90.43893349574145, 151.86011725103776].png",,,"[0.0, -2.5132741228718345, -1.5707963267948966, 103.95897264924278, 90.43893349574145, 151.86011725103776]",20:20:39
"/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_[0.0, -2.5132741228718345, -1.5707963267948966, 103.95897264924278, 90.43893349574145, 151.86011725103776].png",,,"[0.0, -2.5132741228718345, -1.5707963267948966, 103.95897264924278, 90.43893349574145, 151.86011725103776]",20:20:39
"/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_[0.0, -2.5132741228718345, -1.5707963267948966, 103.95897264924278, 90.43893349574145, 151.86011725103776].png",,,"[0.0, -2.5132741228718345, -1.5707963267948966, 103.95897264924278, 90.43893349574145, 151.86011725103776]",20:20:39
"/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_[0.0, -2.5132741228718345, -1.5707963267948966, 103.95897264924278, 90.43893349574145, 151.86011725103776].png",,,"[0.0, -2.5132741228718345, -1.5707963267948966, 103.95897264924278, 90.43893349574145, 151.86011725103776]",20:20:39
"/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_[0.0, -2.5132741228718345, -1.5707963267948966, 103.95897264924278, 90.43893349574145, 151.86011725103776].png",,,"[0.0, -2.5132741228718345, -1.5707963267948966, 103.95897264924278, 90.43893349574145, 151.86011725103776]",20:20:39
"/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_[0.0, -2.5132741228718345, -1.5707963267948966, 103.95897264924278, 90.43893349574145, 151.86011725103776].png",,,"[0.0, -2.5132741228718345, -1.5707963267948966, 103.95897264924278, 90.43893349574145, 151.86011725103776]",20:20:39
"/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_[0.0, -2.5132741228718345, -1.5707963267948966, 103.95897264924278, 90.43893349574145, 151.86011725103776].png",,,"[0.0, -2.5132741228718345, -1.5707963267948966, 103.95897264924278, 90.43893349574145, 151.86011725103776]",20:20:39
"/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_[0.0, -2.5132741228718345, -1.5707963267948966, 103.95897264924278, 90.43893349574145, 151.86011725103776].png",,,"[0.0, -2.5132741228718345, -1.5707963267948966, 103.95897264924278, 90.43893349574145, 151.86011725103776]",20:20:39
"/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_[0.0, -2.5132741228718345, -1.5707963267948966, 103.95897264924278, 90.43893349574145, 151.86011725103776].png",,,"[0.0, -2.5132741228718345, -1.5707963267948966, 103.95897264924278, 90.43893349574145, 151.86011725103776]",20:20:39
"/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_[0.0, -2.5132741228718345, -1.5707963267948966, 103.95897264924278, 90.43893349574145, 151.86011725103776].png",,,"[0.0, -2.5132741228718345, -1.5707963267948966, 103.95897264924278, 90.43893349574145, 151.86011725103776]",20:20:39
"/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_[0.0, -2.5132741228718345, -1.5707963267948966, 103.95897264924278, 90.43893349574145, 151.86011725103776].png",,,"[0.0, -2.5132741228718345, -1.5707963267948966, 103.95897264924278, 90.43893349574145, 151.86011725103776]",20:20:39
"/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_[0.0, -2.5132741228718345, -1.5707963267948966, 103.95897264924278, 90.43893349574145, 151.86011725103776].png",,,"[0.0, -2.5132741228718345, -1.5707963267948966, 103.95897264924278, 90.43893349574145, 151.86011725103776]",20:20:39
"/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_[0.0, -2.5132741228718345, -1.5707963267948966, 103.95897264924278, 90.43893349574145, 151.86011725103776].png",,,"[0.0, -2.5132741228718345, -1.5707963267948966, 103.95897264924278, 90.43893349574145, 151.86011725103776]",20:20:39
"/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_[0.0, -2.5132741228718345, -1.5707963267948966, 103.95897264924278, 90.43893349574145, 151.86011725103776].png",,,"[0.0, -2.5132741228718345, -1.5707963267948966, 103.95897264924278, 90.43893349574145, 151.86011725103776]",20:20:39
"/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_[0.0, -2.5132741228718345, -1.5707963267948966, 103.95897264924278, 90.43893349574145, 151.86011725103776].png",,,"[0.0, -2.5132741228718345, -1.5707963267948966, 103.95897264924278, 90.43893349574145, 151.86011725103776]",20:20:39
"/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_[0.0, -2.5132741228718345, -1.5707963267948966, 103.95897264924278, 90.43893349574145, 151.86011725103776].png",,,"[0.0, -2.5132741228718345, -1.5707963267948966, 103.95897264924278, 90.43893349574145, 151.86011725103776]",20:20:39
"/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_[0.0, -2.5132741228718345, -1.5707963267948966, 103.95897264924278, 90.43893349574145, 151.86011725103776].png",,,"[0.0, -2.5132741228718345, -1.5707963267948966, 103.95897264924278, 90.43893349574145, 151.86011725103776]",20:20:39
"/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_[0.0, -2.5132741228718345, -1.5707963267948966, 103.95897264924278, 90.43893349574145, 151.86011725103776].png",,,"[0.0, -2.5132741228718345, -1.5707963267948966, 103.95897264924278, 90.43893349574145, 151.86011725103776]",20:20:39
"/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_[0.0, -2.5132741228718345, -1.5707963267948966, 103.95897264924278, 90.43893349574145, 151.86011725103776].png",,,"[0.0, -2.5132741228718345, -1.5707963267948966, 103.95897264924278, 90.43893349574145, 151.86011725103776]",20:20:39
"/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_[0.0, -2.5132741228718345, -1.5707963267948966, 103.95897264924278, 90.43893349574145, 151.86011725103776].png",,,"[0.0, -2.5132741228718345, -1.5707963267948966, 103.95897264924278, 90.43893349574145, 151.86011725103776]",20:20:39
"/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_[0.0, -2.5132741228718345, -1.5707963267948966, 103.95897264924278, 90.43893349574145, 151.86011725103776].png",,,"[0.0, -2.5132741228718345, -1.5707963267948966, 103.95897264924278, 90.43893349574145, 151.86011725103776]",20:20:39
"/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_[0.0, -2.5132741228718345, -1.5707963267948966, 103.95897264924278, 90.43893349574145, 151.86011725103776].png",,,"[0.0, -2.5132741228718345, -1.5707963267948966, 103.95897264924278, 90.43893349574145, 151.86011725103776]",20:20:39
"/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_[0.0, -2.5132741228718345, -1.5707963267948966, 103.95897264924278, 90.43893349574145, 151.86011725103776].png",,,"[0.0, -2.5132741228718345, -1.5707963267948966, 103.95897264924278, 90.43893349574145, 151.86011725103776]",20:20:39
"/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_[0.0, -2.5132741228718345, -1.5707963267948966, 103.95897264924278, 90.43893349574145, 151.86011725103776].png",,,"[0.0, -2.5132741228718345, -1.5707963267948966, 103.95897264924278, 90.43893349574145, 151.86011725103776]",20:20:39
"/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_[0.0, -2.5132741228718345, -1.308996938995747, 146.6466756352368, 107.74147375401478, 79.91612281296186].png",,,"[0.0, -2.5132741228718345, -1.308996938995747, 146.6466756352368, 107.74147375401478, 79.91612281296186]",20:20:39
"/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_[0.0, -2.5132741228718345, -1.308996938995747, 146.6466756352368, 107.74147375401478, 79.91612281296186].png",,,"[0.0, -2.5132741228718345, -1.308996938995747, 146.6466756352368, 107.74147375401478, 79.91612281296186]",20:20:39
"/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_[0.0, -2.5132741228718345, -1.308996938995747, 146.6466756352368, 107.74147375401478, 79.91612281296186].png",,,"[0.0, -2.5132741228718345, -1.308996938995747, 146.6466756352368, 107.74147375401478, 79.91612281296186]",20:20:39
"/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_[0.0, -2.5132741228718345, -1.308996938995747, 146.6466756352368, 107.74147375401478, 79.91612281296186].png",,,"[0.0, -2.5132741228718345, -1.308996938995747, 146.6466756352368, 107.74147375401478, 79.91612281296186]",20:20:39
"/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_[0.0, -2.5132741228718345, -1.308996938995747, 146.6466756352368, 107.74147375401478, 79.91612281296186].png",,,"[0.0, -2.5132741228718345, -1.308996938995747, 146.6466756352368, 107.74147375401478, 79.91612281296186]",20:20:39
"/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_[0.0, -2.5132741228718345, -1.308996938995747, 146.6466756352368, 107.74147375401478, 79.91612281296186].png",,,"[0.0, -2.5132741228718345, -1.308996938995747, 146.6466756352368, 107.74147375401478, 79.91612281296186]",20:20:39
"/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_[0.0, -2.5132741228718345, -1.308996938995747, 146.6466756352368, 107.74147375401478, 79.91612281296186].png",,,"[0.0, -2.5132741228718345, -1.308996938995747, 146.6466756352368, 107.74147375401478, 79.91612281296186]",20:20:39
